,release_id,position,type_,title_track,duration,track_role,track_extraartists,track_artists,label,country,title_release,major_formats,catno,released,resource_url,thumb,year,uri,artists,series,formats,data_quality,format_quantity,date_added,date_changed,num_for_sale,lowest_price,master_id,master_url,notes,released_formatted,identifiers,genres,styles,estimated_weight,blocked_from_sale,type,role,artist,trackinfo,release_role
547,9944186,2-11,track,Prelude To The Garden,0:54,unknown,,"('Quincy Jones', 17546)",Qwest Records,US,"From Q, With Love",['CD'],9 46490-AB,1999,https://api.discogs.com/releases/9944186,https://i.discogs.com/s9NPRDRh4PZH5cRMJo9Mb9RVw4gPuD_fRqq1j3NVUZs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5NDQx/ODYtMTQ4OTA3NzYy/OS04MjU2LmpwZWc.jpeg,1999,https://www.discogs.com/release/9944186-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2017-03-08T07:27:19-08:00,2019-03-22T10:50:29-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,,1999,"[{'type': 'Matrix / Runout', 'value': 'A5637 1 46490.1R1 70', 'description': 'Disc 1'}, {'type': 'Matrix / Runout', 'value': 'A5638 1 46490.1R2 70', 'description': 'Disc 2'}]",['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
558,14289816,B3,track,Love Dance,3:18,unknown,,"('George Benson', 2266)",Warner Bros. Records,Thailand,From Q With Love,['Cassette'],9362 46490-4,1999,https://api.discogs.com/releases/14289816,https://i.discogs.com/5SNYvDxADQ_LMmHAwhUQWIXCjTh7xBOo0WQuGzluMJU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0Mjg5/ODE2LTE1NzE1NjQ1/MDktOTk3OS5qcGVn.jpeg,1999,https://www.discogs.com/release/14289816-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['Cassette'],Needs Vote,2,2019-10-19T22:55:24-07:00,2019-10-20T02:41:59-07:00,3,4.99,486755.0,https://api.discogs.com/masters/486755,Original Thailand Edition double cassette,1999,"[{'type': 'Barcode', 'value': '09362 46490 4 5'}]","['Hip Hop', 'Funk / Soul']","['RnB/Swing', 'Rhythm & Blues', 'Soul']",130.0,False,,,,,
573,14289816,D4,track,Prelude To The Garden,0:54,unknown,,"('Quincy Jones', 17546)",Warner Bros. Records,Thailand,From Q With Love,['Cassette'],9362 46490-4,1999,https://api.discogs.com/releases/14289816,https://i.discogs.com/5SNYvDxADQ_LMmHAwhUQWIXCjTh7xBOo0WQuGzluMJU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0Mjg5/ODE2LTE1NzE1NjQ1/MDktOTk3OS5qcGVn.jpeg,1999,https://www.discogs.com/release/14289816-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['Cassette'],Needs Vote,2,2019-10-19T22:55:24-07:00,2019-10-20T02:41:59-07:00,3,4.99,486755.0,https://api.discogs.com/masters/486755,Original Thailand Edition double cassette,1999,"[{'type': 'Barcode', 'value': '09362 46490 4 5'}]","['Hip Hop', 'Funk / Soul']","['RnB/Swing', 'Rhythm & Blues', 'Soul']",130.0,False,,,,,
576,19413064,,heading,Volume 1,,unknown,,,Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
584,19413064,1-08,track,Liberian Girl,3:49,unknown,,"('Michael Jackson', 15885)",Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
585,19413064,1-09,track,Love Dance,3:18,unknown,,"('George Benson', 2266)",Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
588,19413064,1-12,track,The Lady In My Life,4:58,unknown,,"('Michael Jackson', 15885)",Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
590,19413064,,heading,Volume 2,,unknown,,,Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
593,19413064,2-03,track,Human Nature,4:06,unknown,,"('Michael Jackson', 15885)",Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
599,19413064,2-09,track,Somewhere,6:16,unknown,,"('Aretha Franklin', 38863)",Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
601,19413064,2-11,track,Prelude To The Garden,0:54,unknown,,"('Quincy Jones', 17546)",Qwest Records,Brazil,"From Q, With Love",['CD'],936246490-2,1999,https://api.discogs.com/releases/19413064,https://i.discogs.com/d7iZVTG6PKSgkEXWESgBYbcU3ZMAfsoC6AZkrDq1tdg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDEz/MDY0LTE2MjU2ODYy/NDgtMzU5MS5qcGVn.jpeg,1999,https://www.discogs.com/release/19413064-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2021-07-07T12:28:36-07:00,2021-09-01T01:48:51-07:00,2,10.0,486755.0,https://api.discogs.com/masters/486755,,1999,[],['Funk / Soul'],"['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
604,15604225,,heading,Volume 1,,unknown,,,Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
612,15604225,1-08,track,Liberian Girl,3:49,unknown,,"('Michael Jackson', 15885)",Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
613,15604225,1-09,track,Love Dance,3:18,unknown,,"('George Benson', 2266)",Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
616,15604225,1-12,track,The Lady In My Life,4:58,unknown,,"('Michael Jackson', 15885)",Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
618,15604225,,heading,Volume 2,,unknown,,,Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
621,15604225,2-03,track,Human Nature,4:06,unknown,,"('Michael Jackson', 15885)",Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
627,15604225,2-09,track,Somewhere,6:16,unknown,,"('Aretha Franklin', 38863)",Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
629,15604225,2-11,track,Prelude To The Garden,0:54,unknown,,"('Quincy Jones', 17546)",Qwest Records,US,"From Q, With Love",['CD'],B0005157-02,0,https://api.discogs.com/releases/15604225,https://i.discogs.com/a-Vthm35JNl3epTyOoo6kBIKY_w9zG8OS6C1TbKWgcQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NjA0/MjI1LTE1OTUwNjc3/NjAtOTI1Ny5qcGVn.jpeg,0,https://www.discogs.com/release/15604225-Quincy-Jones-From-Q-With-Love,"[('Quincy Jones', 17546)]",[],['CD'],Needs Vote,2,2020-07-10T07:18:07-07:00,2022-03-30T14:20:20-07:00,1,20.41,486755.0,https://api.discogs.com/masters/486755,Jewel case with transparent tray.,,"[{'type': 'Barcode', 'value': '6 02498 83792 4', 'description': 'Text'}, {'type': 'Barcode', 'value': '602498837924', 'description': 'Scanned'}, {'type': 'Matrix / Runout', 'value': '(618649) A9 SPM B000515702-2.1 02 0001', 'description': 'CD1'}, {'type': 'Mastering SID Code', 'value': 'IFPI L247', 'description': 'CD1'}, {'type': 'Mould SID Code', 'value': 'IFPI KK7N', 'description': 'CD1'}, {'type': 'Matrix / Runout', 'value': '(618651) A9 SPM B000515702-2.2 02 0001', 'description': 'CD2'}, {'type': 'Mastering SID Code', 'value': 'IFPI LV77', 'description': 'CD2'}, {'type': 'Mould SID Code', 'value': 'IFPI KKNP', 'description': 'CD2'}]","['Funk / Soul', 'Pop']","['Funk', 'Soul', 'Rhythm & Blues']",170.0,False,,,,,unknown
632,9448324,1,track,Keep on Keepin' On,5:00,unknown,,,Concord Vista,Europe,Do You Have Any Sugar,['CD'],CCD 4862-2,1999,https://api.discogs.com/releases/9448324,https://i.discogs.com/Yihi6iD5SYKsg0eL3o07pELYwpbe0zbOMueLihxdNaY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NDgz/MjQtMTQ4MDc2NTY2/Mi02NDA2LmpwZWc.jpeg,1999,https://www.discogs.com/release/9448324-Stanley-Turrentine-Do-You-Have-Any-Sugar,"[('Stanley Turrentine', 29974)]",[],['CD'],Needs Vote,1,2016-12-03T03:36:23-08:00,2016-12-16T04:16:55-08:00,1,10.3,1105328.0,https://api.discogs.com/masters/1105328,,1999,[],['Jazz'],"['Smooth Jazz', 'Soul-Jazz']",85.0,False,,,,,unknown
633,9448324,2,track,Do You Have Any Sugar?,5:10,unknown,,,Concord Vista,Europe,Do You Have Any Sugar,['CD'],CCD 4862-2,1999,https://api.discogs.com/releases/9448324,https://i.discogs.com/Yihi6iD5SYKsg0eL3o07pELYwpbe0zbOMueLihxdNaY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NDgz/MjQtMTQ4MDc2NTY2/Mi02NDA2LmpwZWc.jpeg,1999,https://www.discogs.com/release/9448324-Stanley-Turrentine-Do-You-Have-Any-Sugar,"[('Stanley Turrentine', 29974)]",[],['CD'],Needs Vote,1,2016-12-03T03:36:23-08:00,2016-12-16T04:16:55-08:00,1,10.3,1105328.0,https://api.discogs.com/masters/1105328,,1999,[],['Jazz'],"['Smooth Jazz', 'Soul-Jazz']",85.0,False,,,,,unknown
634,9448324,3,track,Stuff You Gotta Watch,6:17,unknown,,,Concord Vista,Europe,Do You Have Any Sugar,['CD'],CCD 4862-2,1999,https://api.discogs.com/releases/9448324,https://i.discogs.com/Yihi6iD5SYKsg0eL3o07pELYwpbe0zbOMueLihxdNaY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NDgz/MjQtMTQ4MDc2NTY2/Mi02NDA2LmpwZWc.jpeg,1999,https://www.discogs.com/release/9448324-Stanley-Turrentine-Do-You-Have-Any-Sugar,"[('Stanley Turrentine', 29974)]",[],['CD'],Needs Vote,1,2016-12-03T03:36:23-08:00,2016-12-16T04:16:55-08:00,1,10.3,1105328.0,https://api.discogs.com/masters/1105328,,1999,[],['Jazz'],"['Smooth Jazz', 'Soul-Jazz']",85.0,False,,,,,unknown
635,9448324,4,track,Far Too Little Love,5:40,unknown,,,Concord Vista,Europe,Do You Have Any Sugar,['CD'],CCD 4862-2,1999,https://api.discogs.com/releases/9448324,https://i.discogs.com/Yihi6iD5SYKsg0eL3o07pELYwpbe0zbOMueLihxdNaY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NDgz/MjQtMTQ4MDc2NTY2/Mi02NDA2LmpwZWc.jpeg,1999,https://www.discogs.com/release/9448324-Stanley-Turrentine-Do-You-Have-Any-Sugar,"[('Stanley Turrentine', 29974)]",[],['CD'],Needs Vote,1,2016-12-03T03:36:23-08:00,2016-12-16T04:16:55-08:00,1,10.3,1105328.0,https://api.discogs.com/masters/1105328,,1999,[],['Jazz'],"['Smooth Jazz', 'Soul-Jazz']",85.0,False,,,,,unknown
636,9448324,5,track,Pause to Wonder,4:28,unknown,,,Concord Vista,Europe,Do You Have Any Sugar,['CD'],CCD 4862-2,1999,https://api.discogs.com/releases/9448324,https://i.discogs.com/Yihi6iD5SYKsg0eL3o07pELYwpbe0zbOMueLihxdNaY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NDgz/MjQtMTQ4MDc2NTY2/Mi02NDA2LmpwZWc.jpeg,1999,https://www.discogs.com/release/9448324-Stanley-Turrentine-Do-You-Have-Any-Sugar,"[('Stanley Turrentine', 29974)]",[],['CD'],Needs Vote,1,2016-12-03T03:36:23-08:00,2016-12-16T04:16:55-08:00,1,10.3,1105328.0,https://api.discogs.com/masters/1105328,,1999,[],['Jazz'],"['Smooth Jazz', 'Soul-Jazz']",85.0,False,,,,,unknown
